transaction_id,client_id,symbol,transaction_date,type,quantity,price,amount
T100401,C10275,JNJ,2023-12-23,Sell,147,145.27,21355.04
T100402,C10439,GOOGL,2024-01-24,Buy,104,137.81,14332.37
T100403,C10999,AAPL,2022-07-08,Buy,195,179.08,34920.79
T100404,C10989,GOOGL,2020-04-02,Buy,193,141.89,27385.39
T100405,C10816,GOOGL,2025-03-04,Sell,87,128.66,11193.54
T100406,C10401,AMZN,2025-03-09,Sell,199,115.65,23013.5
T100407,C10841,AAPL,2023-12-12,Sell,65,126.54,8225.15
T100408,C10733,JNJ,2023-04-18,Buy,48,139.27,6684.93
T100409,C10972,TSLA,2020-08-07,Buy,172,198.81,34194.95
T100410,C10141,AMZN,2025-03-01,Sell,142,106.58,15134.1
T100411,C10512,AAPL,2024-04-26,Buy,76,136.18,10349.66
T100412,C10038,MSFT,2025-11-08,Sell,9,281.2,2530.78
T100413,C10405,JNJ,2020-10-07,Buy,19,168.03,3192.56
T100414,C10242,MSFT,2022-11-04,Buy,149,274.43,40890.73
T100415,C10913,AMZN,2020-04-20,Sell,117,101.5,11874.96
T100416,C10074,JNJ,2021-09-05,Buy,44,140.37,6176.37
T100417,C10280,BRK.B,2024-12-02,Sell,114,286.37,32646.28
T100418,C10326,GOOGL,2021-01-30,Sell,123,146.7,18043.99
T100419,C10978,TSLA,2022-04-09,Sell,65,183.54,11930.1
T100420,C10026,JPM,2020-01-16,Buy,2,121.22,242.45
T100421,C10705,JPM,2023-02-24,Buy,7,116.64,816.47
T100422,C10915,GOOGL,2025-02-23,Sell,129,134.1,17298.83
T100423,C10191,MSFT,2025-06-09,Buy,186,322.87,60054.37
T100424,C10424,AMZN,2024-08-04,Buy,14,132.41,1853.79
T100425,C10358,GOOGL,2022-12-14,Sell,144,160.88,23166.71
T100426,C10171,BRK.B,2022-02-13,Sell,194,277.89,53911.17
T100427,C10407,MSFT,2022-11-27,Buy,75,304.42,22831.77
T100428,C10492,AAPL,2024-11-05,Sell,82,155.33,12737.28
T100429,C10792,NVDA,2021-03-28,Buy,70,446.24,31237.05
T100430,C10356,NVDA,2020-03-16,Sell,77,352.57,27147.82
T100431,C10321,TSLA,2022-12-26,Buy,197,233.71,46040.85
T100432,C10800,NVDA,2021-03-30,Sell,123,344.12,42326.93
T100433,C10140,AMZN,2020-06-06,Buy,35,112.06,3922.16
T100434,C10927,NVDA,2025-04-20,Sell,101,449.17,45366.4
T100435,C10305,JPM,2024-05-22,Buy,192,124.97,23994.74
T100436,C10164,GOOGL,2022-07-17,Sell,67,124.12,8316.33
T100437,C10948,JNJ,2023-01-21,Buy,18,161.13,2900.27
T100438,C10411,AAPL,2025-03-29,Buy,126,128.43,16182.5
T100439,C10941,AAPL,2025-07-21,Sell,128,143.93,18423.4
T100440,C10130,MSFT,2021-07-01,Sell,83,298.1,24742.65
T100441,C10471,GOOGL,2024-08-24,Buy,179,126.29,22605.61
T100442,C10839,AMZN,2020-11-05,Buy,142,117.68,16710.01
T100443,C10610,MSFT,2022-06-28,Sell,39,228.04,8893.41
T100444,C10067,GOOGL,2022-11-01,Buy,193,141.76,27359.07
T100445,C10766,AMZN,2022-11-25,Buy,162,142.79,23132.06
T100446,C10135,BRK.B,2023-12-03,Buy,39,335.69,13091.99
T100447,C10460,MSFT,2020-11-13,Sell,179,243.98,43671.77
T100448,C10636,GOOGL,2025-09-05,Buy,195,129.76,25303.98
T100449,C10290,TSLA,2023-02-10,Sell,50,208.68,10433.79
T100450,C10727,NVDA,2020-04-17,Buy,48,414.77,19908.82
T100451,C10992,JNJ,2023-12-17,Buy,9,164.39,1479.47
T100452,C10100,JNJ,2022-01-03,Sell,67,162.18,10866.06
T100453,C10210,TSLA,2021-12-03,Buy,83,189.13,15697.65
T100454,C10907,JPM,2024-03-06,Buy,81,125.07,10130.59
T100455,C10884,V,2021-04-26,Sell,159,176.84,28117.54
T100456,C10567,MSFT,2023-07-03,Buy,143,288.17,41207.93
T100457,C10377,GOOGL,2024-03-06,Sell,106,138.3,14660.24
T100458,C10644,GOOGL,2023-11-20,Sell,4,160.16,640.64
T100459,C10670,JNJ,2021-07-20,Sell,31,164.4,5096.55
T100460,C10358,JNJ,2023-11-24,Buy,81,171.95,13928.24
T100461,C10638,MSFT,2021-05-05,Sell,115,308.03,35423.61
T100462,C10737,AAPL,2023-12-07,Sell,73,169.97,12407.67
T100463,C10713,JNJ,2023-02-25,Buy,142,180.09,25572.39
T100464,C10286,BRK.B,2025-06-26,Buy,112,257.54,28844.48
T100465,C10317,JPM,2022-10-19,Sell,24,149.1,3578.47
T100466,C10674,AAPL,2024-11-20,Sell,1,159.35,159.35
T100467,C10059,NVDA,2022-01-01,Buy,89,342.43,30476.67
T100468,C10019,JNJ,2022-07-07,Sell,108,191.54,20686.54
T100469,C10444,V,2023-05-26,Buy,100,255.25,25525.38
T100470,C10114,NVDA,2020-09-20,Buy,156,388.32,60577.53
T100471,C10968,JPM,2025-08-25,Sell,24,138.79,3330.99
T100472,C10563,GOOGL,2023-12-08,Sell,43,161.74,6955.01
T100473,C10876,MSFT,2023-01-27,Buy,195,316.74,61764.07
T100474,C10289,AAPL,2020-06-07,Sell,113,124.84,14107.08
T100475,C10894,MSFT,2022-08-21,Sell,174,299.91,52184.12
T100476,C10179,NVDA,2021-01-27,Buy,175,470.37,82315.61
T100477,C10095,JNJ,2021-01-06,Sell,22,172.68,3798.97
T100478,C10208,AAPL,2023-06-30,Buy,115,142.9,16433.58
T100479,C10084,JNJ,2020-09-02,Sell,11,181.38,1995.18
T100480,C10239,TSLA,2022-03-13,Buy,62,161.12,9989.33
T100481,C10053,JPM,2020-08-04,Sell,164,115.29,18908.3
T100482,C10764,AMZN,2021-09-07,Sell,110,104.81,11529.36
T100483,C10704,JPM,2021-06-21,Sell,97,164.0,15908.08
T100484,C10062,JNJ,2023-05-04,Sell,45,134.93,6071.95
T100485,C10866,AMZN,2023-07-18,Sell,34,135.1,4593.5
T100486,C10394,AAPL,2024-01-01,Buy,173,173.92,30088.42
T100487,C10070,AMZN,2021-07-12,Buy,74,123.3,9124.19
T100488,C10776,AAPL,2021-11-29,Sell,116,129.99,15079.35
T100489,C10887,AMZN,2020-12-15,Sell,30,142.41,4272.24
T100490,C10383,GOOGL,2024-07-10,Buy,183,160.05,29288.67
T100491,C10737,BRK.B,2023-08-29,Buy,101,340.84,34425.26
T100492,C10989,JNJ,2021-09-03,Buy,65,181.86,11820.93
T100493,C10542,AAPL,2020-02-07,Buy,187,177.53,33197.48
T100494,C10497,NVDA,2024-01-27,Buy,79,384.05,30339.61
T100495,C10376,JNJ,2021-06-03,Sell,147,164.94,24246.83
T100496,C10571,V,2020-05-08,Sell,155,262.15,40632.65
T100497,C10981,GOOGL,2024-07-28,Sell,34,109.58,3725.78
T100498,C10372,AAPL,2021-11-02,Sell,68,124.08,8437.22
T100499,C10018,TSLA,2022-03-24,Buy,193,171.2,33042.13
T100500,C10399,GOOGL,2023-05-25,Buy,56,142.31,7969.22
T100501,C10047,JNJ,2025-11-28,Sell,139,184.87,25696.87
T100502,C10030,JPM,2022-12-30,Buy,189,127.89,24171.79
T100503,C10182,V,2025-10-16,Buy,133,185.4,24658.51
T100504,C10546,AMZN,2024-06-27,Sell,72,126.41,9101.43
T100505,C10069,V,2025-02-15,Buy,144,198.09,28524.66
T100506,C10717,AAPL,2021-08-08,Buy,19,129.91,2468.24
T100507,C10753,TSLA,2024-11-08,Buy,134,217.51,29145.7
T100508,C10144,MSFT,2020-03-22,Buy,83,257.36,21360.66
T100509,C10647,AMZN,2024-07-29,Buy,93,134.94,12549.39
T100510,C10035,GOOGL,2021-02-24,Sell,12,149.75,1796.99
T100511,C10176,JNJ,2022-09-05,Buy,156,170.62,26616.53
T100512,C10255,GOOGL,2020-03-22,Buy,60,122.68,7360.78
T100513,C10453,JNJ,2021-03-13,Buy,90,155.71,14013.8
T100514,C10842,TSLA,2020-05-27,Buy,19,185.02,3515.46
T100515,C10752,TSLA,2023-03-14,Buy,49,177.98,8721.15
T100516,C10331,GOOGL,2024-06-20,Sell,149,134.91,20101.71
T100517,C10411,MSFT,2022-08-24,Buy,130,242.31,31499.98
T100518,C10746,AMZN,2021-08-30,Buy,144,119.56,17216.95
T100519,C10013,JNJ,2021-07-10,Buy,77,140.18,10793.54
T100520,C10288,NVDA,2020-04-02,Sell,88,396.21,34866.05
T100521,C10497,JPM,2025-01-13,Sell,79,161.5,12758.67
T100522,C10813,GOOGL,2020-02-21,Sell,128,115.8,14822.84
T100523,C10712,V,2020-01-17,Sell,28,194.19,5437.19
T100524,C10620,TSLA,2020-01-07,Sell,185,235.38,43545.16
T100525,C10101,BRK.B,2020-01-29,Buy,171,301.81,51609.67
T100526,C10124,NVDA,2022-04-09,Buy,115,320.76,36887.6
T100527,C10759,JNJ,2021-07-29,Buy,110,133.12,14643.0
T100528,C10072,NVDA,2021-02-11,Buy,17,363.77,6184.12
T100529,C10906,BRK.B,2024-05-23,Sell,37,352.12,13028.53
T100530,C10555,BRK.B,2022-08-06,Sell,181,269.81,48835.72
T100531,C10258,BRK.B,2025-07-27,Buy,124,318.76,39526.18
T100532,C10666,JNJ,2023-12-20,Buy,90,154.02,13861.86
T100533,C10033,V,2023-06-16,Sell,107,241.85,25877.8
T100534,C10393,V,2024-03-04,Sell,39,242.92,9474.01
T100535,C10671,NVDA,2023-03-21,Buy,181,396.09,71692.59
T100536,C10160,MSFT,2022-05-22,Buy,83,263.62,21880.06
T100537,C10305,TSLA,2020-01-07,Buy,46,160.98,7405.3
T100538,C10626,BRK.B,2024-12-18,Buy,111,321.56,35693.12
T100539,C10526,JNJ,2021-07-15,Buy,137,160.63,22006.77
T100540,C10346,BRK.B,2025-03-23,Buy,92,348.61,32072.23
T100541,C10868,JNJ,2025-07-09,Sell,11,173.26,1905.89
T100542,C10275,MSFT,2022-12-02,Buy,4,304.68,1218.73
T100543,C10494,GOOGL,2020-05-27,Sell,8,151.92,1215.34
T100544,C10867,AAPL,2021-04-03,Sell,170,146.85,24963.89
T100545,C10918,BRK.B,2022-11-20,Buy,60,313.74,18824.54
T100546,C10036,GOOGL,2025-10-10,Sell,112,108.03,12099.84
T100547,C10528,JNJ,2023-02-24,Sell,162,182.4,29549.46
T100548,C10684,V,2025-07-23,Sell,191,201.04,38397.94
T100549,C10249,MSFT,2025-08-18,Buy,185,309.5,57256.95
T100550,C10216,AMZN,2022-12-29,Sell,193,101.42,19573.79
T100551,C10886,V,2023-10-24,Buy,111,237.05,26312.51
T100552,C10212,AAPL,2020-09-27,Buy,197,136.37,26864.86
T100553,C10964,NVDA,2020-08-13,Buy,161,394.44,63504.17
T100554,C10740,JNJ,2022-01-16,Sell,146,149.27,21792.7
T100555,C10353,JNJ,2025-01-24,Buy,133,146.56,19491.95
T100556,C10520,NVDA,2023-05-28,Buy,118,477.02,56287.9
T100557,C10243,AMZN,2020-01-19,Sell,126,119.36,15039.93
T100558,C10655,BRK.B,2024-09-23,Sell,101,274.88,27762.73
T100559,C10056,AMZN,2021-03-05,Buy,125,128.15,16018.99
T100560,C10339,AMZN,2021-09-14,Buy,159,127.39,20255.13
T100561,C10089,GOOGL,2020-12-05,Buy,169,114.22,19302.84
T100562,C10493,JNJ,2023-01-03,Buy,41,143.45,5881.6
T100563,C10636,NVDA,2025-03-14,Sell,59,450.45,26576.79
T100564,C10397,AAPL,2023-02-21,Buy,36,157.25,5660.87
T100565,C10732,AMZN,2022-04-24,Sell,180,124.12,22342.27
T100566,C10784,AAPL,2021-01-26,Buy,23,166.09,3820.06
T100567,C10103,JNJ,2025-04-24,Sell,91,181.69,16534.12
T100568,C10634,NVDA,2021-06-04,Sell,170,359.41,61098.91
T100569,C10758,V,2023-09-15,Sell,122,221.78,27057.52
T100570,C10976,TSLA,2022-06-29,Sell,153,238.62,36508.61
T100571,C10935,NVDA,2021-12-28,Buy,120,355.69,42683.21
T100572,C10318,BRK.B,2024-05-17,Buy,155,353.01,54717.0
T100573,C10339,V,2020-06-07,Sell,171,247.3,42287.94
T100574,C10814,BRK.B,2023-10-20,Buy,90,270.57,24350.85
T100575,C10506,AMZN,2021-07-12,Buy,62,136.34,8452.97
T100576,C10423,BRK.B,2020-02-18,Buy,134,259.19,34731.17
T100577,C10674,V,2023-12-08,Buy,96,262.42,25192.26
T100578,C10134,JNJ,2025-06-16,Buy,37,167.29,6189.73
T100579,C10190,AMZN,2020-10-31,Buy,189,106.15,20061.78
T100580,C10458,NVDA,2021-03-19,Sell,140,425.31,59544.04
T100581,C10217,NVDA,2021-06-30,Sell,68,465.71,31667.98
T100582,C10579,V,2021-11-29,Sell,17,237.12,4031.04
T100583,C10578,AMZN,2022-12-24,Buy,161,140.53,22625.83
T100584,C10589,NVDA,2025-04-24,Sell,33,447.81,14777.81
T100585,C10037,NVDA,2021-02-20,Buy,122,451.17,55043.33
T100586,C10070,NVDA,2025-10-11,Buy,18,416.07,7489.23
T100587,C10398,V,2021-05-22,Buy,21,251.44,5280.17
T100588,C10387,V,2023-10-13,Sell,80,213.25,17059.93
T100589,C10963,V,2024-05-28,Buy,57,208.46,11882.11
T100590,C10752,JPM,2021-12-09,Buy,90,125.74,11316.2
T100591,C10011,AAPL,2020-07-20,Buy,40,166.55,6661.87
T100592,C10707,MSFT,2023-01-06,Buy,169,324.2,54790.25
T100593,C10801,BRK.B,2025-10-08,Buy,131,330.97,43357.1
T100594,C10725,JPM,2023-06-28,Sell,156,128.95,20115.81
T100595,C10698,TSLA,2020-11-02,Buy,192,184.05,35337.25
T100596,C10668,NVDA,2021-12-12,Buy,30,465.56,13966.89
T100597,C10431,V,2025-04-28,Buy,41,184.35,7558.51
T100598,C10563,TSLA,2022-11-20,Buy,112,219.04,24532.46
T100599,C10306,GOOGL,2025-05-22,Buy,15,147.91,2218.6
T100600,C10250,V,2023-05-20,Sell,10,258.9,2589.04
T100601,C10997,GOOGL,2021-04-17,Buy,150,125.95,18891.99
T100602,C10349,GOOGL,2025-05-10,Buy,118,129.49,15279.95
T100603,C10646,TSLA,2025-08-14,Sell,167,177.17,29587.73
T100604,C10430,BRK.B,2022-05-12,Buy,65,272.47,17710.36
T100605,C10431,MSFT,2024-11-28,Sell,60,307.28,18436.67
T100606,C10273,V,2023-12-18,Buy,180,202.49,36447.75
T100607,C10810,NVDA,2022-12-07,Buy,52,387.34,20141.68
T100608,C10834,JPM,2020-05-30,Sell,110,144.06,15846.44
T100609,C10817,MSFT,2020-03-10,Sell,115,332.98,38292.32
T100610,C10518,AMZN,2024-04-09,Buy,133,123.42,16415.07
T100611,C10900,JPM,2020-11-11,Sell,121,128.95,15602.61
T100612,C10916,GOOGL,2023-03-27,Sell,40,149.61,5984.29
T100613,C10842,TSLA,2020-06-20,Buy,29,208.15,6036.26
T100614,C10476,MSFT,2021-08-27,Sell,118,300.03,35403.41
T100615,C10146,NVDA,2024-05-31,Sell,103,412.41,42477.97
T100616,C10858,TSLA,2020-10-08,Sell,10,221.99,2219.91
T100617,C10703,AMZN,2021-02-09,Buy,24,108.1,2594.37
T100618,C10345,GOOGL,2024-05-19,Buy,8,141.47,1131.72
T100619,C10512,V,2023-06-17,Buy,111,228.17,25326.76
T100620,C10560,GOOGL,2025-06-20,Sell,4,144.63,578.52
T100621,C10758,BRK.B,2022-08-26,Buy,107,277.75,29718.89
T100622,C10485,BRK.B,2024-12-06,Buy,185,341.52,63181.85
T100623,C10702,BRK.B,2022-06-24,Buy,124,280.42,34771.96
T100624,C10822,V,2024-10-08,Sell,90,188.28,16944.86
T100625,C10429,V,2022-03-20,Buy,11,192.99,2122.93
T100626,C10189,TSLA,2022-06-07,Sell,85,215.13,18286.08
T100627,C10750,V,2023-08-07,Buy,163,214.76,35005.98
T100628,C10276,JNJ,2023-11-01,Buy,194,139.87,27134.07
T100629,C10940,GOOGL,2025-04-03,Sell,11,114.58,1260.4
T100630,C10153,JNJ,2021-07-18,Buy,126,163.7,20625.79
T100631,C10465,MSFT,2020-11-24,Sell,74,282.65,20915.75
T100632,C10774,TSLA,2021-07-24,Buy,52,202.76,10543.49
T100633,C10470,TSLA,2023-12-24,Buy,81,187.03,15149.79
T100634,C10788,JPM,2025-02-22,Sell,170,163.17,27738.63
T100635,C10735,V,2025-12-30,Buy,180,260.66,46918.24
T100636,C10726,V,2022-10-07,Buy,181,212.48,38458.33
T100637,C10201,AMZN,2020-05-02,Buy,101,123.37,12459.94
T100638,C10209,BRK.B,2025-07-01,Buy,119,307.26,36564.22
T100639,C10539,TSLA,2021-11-03,Buy,29,176.33,5113.68
T100640,C10922,TSLA,2025-05-22,Sell,111,178.06,19764.74
T100641,C10009,JPM,2023-02-01,Sell,68,162.0,11016.16
T100642,C10603,GOOGL,2023-09-15,Sell,3,125.44,376.31
T100643,C10932,JPM,2020-02-23,Sell,132,123.17,16258.78
T100644,C10470,JNJ,2021-10-15,Sell,93,188.03,17487.21
T100645,C10530,JNJ,2023-08-02,Buy,26,182.63,4748.35
T100646,C10308,NVDA,2021-08-08,Buy,197,342.5,67472.05
T100647,C10593,JNJ,2021-08-06,Sell,139,148.33,20618.55
T100648,C10268,AMZN,2020-07-30,Buy,118,106.22,12533.58
T100649,C10290,AMZN,2020-02-20,Sell,69,101.76,7021.77
T100650,C10966,AMZN,2022-11-14,Sell,163,125.53,20461.2
T100651,C10378,V,2024-02-17,Sell,170,204.69,34796.9
T100652,C10805,MSFT,2022-11-24,Buy,64,246.51,15776.79
T100653,C10123,AMZN,2023-06-04,Buy,78,143.18,11168.42
T100654,C10332,AAPL,2021-07-29,Buy,78,166.2,12963.3
T100655,C10645,AMZN,2020-02-13,Buy,70,140.19,9813.53
T100656,C10730,BRK.B,2021-10-23,Sell,70,298.57,20900.2
T100657,C10963,AAPL,2022-04-11,Sell,55,131.18,7214.99
T100658,C10647,BRK.B,2024-08-09,Sell,95,263.75,25056.7
T100659,C10496,AMZN,2022-10-30,Buy,90,98.2,8837.58
T100660,C10213,GOOGL,2022-03-30,Sell,14,136.2,1906.74
T100661,C10850,JNJ,2020-09-07,Sell,180,177.11,31880.32
T100662,C10103,NVDA,2022-02-24,Buy,37,333.04,12322.34
T100663,C10621,TSLA,2025-01-11,Buy,156,189.4,29546.87
T100664,C10396,JPM,2023-03-18,Sell,170,158.34,26917.55
T100665,C10166,JPM,2021-12-16,Buy,124,164.78,20432.5
T100666,C10907,JPM,2024-08-05,Buy,27,137.57,3714.48
T100667,C10003,GOOGL,2024-09-13,Buy,33,126.03,4159.01
T100668,C10066,BRK.B,2024-06-18,Buy,114,359.43,40975.23
T100669,C10940,JPM,2022-11-22,Buy,148,166.05,24576.12
T100670,C10877,JNJ,2021-12-17,Buy,38,145.32,5522.18
T100671,C10672,MSFT,2024-04-19,Sell,194,315.47,61200.64
T100672,C10338,AAPL,2021-03-29,Sell,46,127.89,5882.99
T100673,C10653,BRK.B,2020-03-08,Buy,130,314.97,40946.35
T100674,C10306,GOOGL,2024-07-21,Sell,95,148.44,14101.4
T100675,C10826,V,2023-04-15,Sell,115,211.19,24286.94
T100676,C10460,BRK.B,2024-06-26,Buy,27,262.19,7079.03
T100677,C10512,AMZN,2023-12-03,Buy,199,122.02,24282.25
T100678,C10438,AAPL,2023-05-15,Buy,149,148.92,22188.92
T100679,C10423,V,2020-06-22,Buy,165,252.26,41623.24
T100680,C10912,GOOGL,2020-01-26,Buy,98,155.01,15190.74
T100681,C10902,GOOGL,2021-10-04,Sell,6,127.22,763.32
T100682,C10770,JNJ,2023-06-27,Sell,144,161.06,23192.01
T100683,C10083,GOOGL,2024-09-04,Buy,92,122.12,11235.27
T100684,C10809,NVDA,2022-03-05,Buy,99,438.71,43431.96
T100685,C10305,AMZN,2024-12-10,Buy,145,130.21,18879.9
T100686,C10278,NVDA,2020-08-05,Buy,190,449.88,85477.72
T100687,C10552,AAPL,2021-10-19,Buy,27,169.38,4573.14
T100688,C10649,MSFT,2022-04-01,Buy,100,283.58,28357.79
T100689,C10069,V,2020-01-01,Sell,99,198.08,19609.8
T100690,C10120,NVDA,2021-09-29,Buy,163,463.19,75500.34
T100691,C10497,BRK.B,2023-09-07,Sell,73,248.64,18150.74
T100692,C10387,NVDA,2021-12-02,Sell,176,413.97,72857.97
T100693,C10076,TSLA,2022-08-23,Sell,3,171.8,515.39
T100694,C10635,V,2021-12-10,Sell,179,230.19,41203.16
T100695,C10090,BRK.B,2024-10-08,Buy,110,254.96,28045.67
T100696,C10195,MSFT,2024-01-23,Buy,153,232.93,35638.9
T100697,C10883,V,2021-03-18,Buy,198,254.33,50358.21
T100698,C10491,JPM,2025-09-16,Sell,165,126.87,20933.5
T100699,C10434,TSLA,2021-04-28,Buy,46,185.17,8517.89
T100700,C10345,TSLA,2023-02-02,Buy,169,212.06,35838.15
T100701,C10101,AMZN,2021-09-03,Buy,1,125.08,125.08
T100702,C10149,AAPL,2023-09-26,Sell,88,122.35,10766.81
T100703,C10724,MSFT,2025-07-07,Sell,81,327.9,26560.27
T100704,C10420,JPM,2025-10-13,Buy,189,124.29,23490.82
T100705,C10819,GOOGL,2023-04-28,Sell,97,159.57,15478.3
T100706,C10482,V,2024-09-16,Sell,44,203.97,8974.47
T100707,C10662,BRK.B,2024-02-20,Buy,108,324.24,35017.45
T100708,C10992,JPM,2021-07-15,Sell,191,126.4,24141.6
T100709,C10691,NVDA,2020-11-05,Buy,28,439.2,12297.53
T100710,C10742,NVDA,2025-06-18,Buy,60,446.02,26761.49
T100711,C10393,TSLA,2025-02-12,Buy,91,195.88,17825.13
T100712,C10039,GOOGL,2023-08-20,Sell,200,130.27,26053.71
T100713,C10649,TSLA,2024-01-26,Buy,171,180.89,30932.43
T100714,C10211,NVDA,2021-01-14,Buy,57,435.26,24809.97
T100715,C10976,MSFT,2025-06-21,Sell,89,260.23,23160.71
T100716,C10811,MSFT,2022-11-09,Sell,156,280.28,43723.75
T100717,C10179,NVDA,2022-01-10,Buy,6,373.16,2238.94
T100718,C10937,GOOGL,2023-06-16,Sell,137,109.19,14958.95
T100719,C10208,V,2022-11-10,Buy,187,216.77,40536.15
T100720,C10376,JNJ,2020-11-23,Buy,193,153.87,29697.25
T100721,C10524,NVDA,2025-01-22,Sell,16,455.5,7288.03
T100722,C10794,JPM,2021-11-22,Sell,28,167.84,4699.56
T100723,C10470,GOOGL,2024-10-21,Buy,145,154.78,22443.33
T100724,C10862,BRK.B,2023-07-01,Sell,121,253.56,30680.43
T100725,C10199,AAPL,2021-07-08,Buy,116,144.89,16806.78
T100726,C10275,AMZN,2021-02-13,Buy,117,118.76,13895.28
T100727,C10043,TSLA,2021-04-13,Sell,127,181.8,23087.98
T100728,C10217,TSLA,2020-06-23,Buy,90,162.51,14625.78
T100729,C10724,V,2023-11-28,Sell,98,237.73,23297.63
T100730,C10762,V,2024-03-03,Buy,68,189.16,12863.07
T100731,C10928,GOOGL,2021-11-03,Buy,45,121.53,5468.93
T100732,C10649,MSFT,2025-03-03,Buy,2,255.51,511.03
T100733,C10330,NVDA,2025-08-04,Sell,152,444.69,67592.48
T100734,C10068,JPM,2024-04-27,Sell,103,150.3,15480.6
T100735,C10583,V,2024-07-06,Buy,98,197.76,19380.24
T100736,C10262,NVDA,2024-02-17,Sell,199,349.14,69479.36
T100737,C10833,TSLA,2021-12-19,Buy,63,208.9,13160.87
T100738,C10144,AAPL,2025-10-14,Sell,137,156.21,21400.77
T100739,C10633,MSFT,2020-04-07,Buy,179,305.45,54675.5
T100740,C10246,JPM,2020-08-21,Sell,106,167.37,17740.88
T100741,C10919,NVDA,2021-04-15,Buy,139,406.21,56463.03
T100742,C10733,BRK.B,2024-07-16,Sell,124,329.43,40849.5
T100743,C10370,V,2025-12-15,Sell,156,255.95,39927.55
T100744,C10594,JNJ,2022-04-02,Sell,40,154.2,6168.12
T100745,C10428,V,2025-01-01,Sell,124,245.49,30441.1
T100746,C10029,BRK.B,2024-04-08,Sell,92,299.43,27547.34
T100747,C10756,V,2025-10-01,Sell,53,188.52,9991.75
T100748,C10900,V,2020-11-03,Sell,33,214.84,7089.61
T100749,C10753,AMZN,2020-12-01,Sell,129,128.02,16515.11
T100750,C10474,AMZN,2022-08-15,Buy,69,126.58,8734.11
T100751,C10927,AAPL,2023-08-01,Sell,131,121.11,15865.26
T100752,C10408,AAPL,2023-07-04,Sell,166,130.87,21723.7
T100753,C10753,BRK.B,2023-11-08,Buy,113,268.27,30315.01
T100754,C10790,JNJ,2022-09-18,Sell,99,167.23,16555.77
T100755,C10812,NVDA,2020-10-22,Buy,200,338.88,67775.49
T100756,C10933,V,2020-03-10,Buy,105,176.68,18551.63
T100757,C10595,JNJ,2025-10-25,Sell,53,190.46,10094.12
T100758,C10516,MSFT,2022-05-04,Buy,74,262.78,19446.06
T100759,C10264,MSFT,2023-08-02,Sell,107,246.79,26406.78
T100760,C10963,V,2023-05-25,Buy,110,178.59,19645.05
T100761,C10516,AAPL,2025-11-30,Sell,132,151.11,19946.61
T100762,C10970,GOOGL,2025-01-22,Sell,154,139.98,21556.4
T100763,C10055,BRK.B,2020-06-23,Buy,154,272.55,41972.68
T100764,C10135,JNJ,2023-03-25,Sell,2,178.69,357.37
T100765,C10195,MSFT,2025-10-24,Sell,178,319.57,56883.53
T100766,C10300,JNJ,2023-02-08,Sell,7,172.39,1206.71
T100767,C10531,JPM,2023-10-02,Sell,197,152.78,30097.42
T100768,C10288,JPM,2022-06-20,Sell,198,115.05,22780.11
T100769,C10753,JNJ,2022-06-04,Sell,11,174.34,1917.78
T100770,C10965,NVDA,2023-05-15,Sell,58,455.33,26409.33
T100771,C10176,V,2025-04-29,Buy,78,245.59,19156.15
T100772,C10517,V,2023-12-27,Buy,53,258.9,13721.82
T100773,C10675,AMZN,2023-03-25,Sell,19,129.11,2453.04
T100774,C10692,JPM,2023-04-13,Buy,100,166.27,16627.25
T100775,C10825,BRK.B,2024-11-14,Sell,58,260.03,15081.68
T100776,C10904,V,2020-01-08,Buy,25,203.06,5076.42
T100777,C10084,MSFT,2020-06-23,Buy,85,307.99,26178.76
T100778,C10056,V,2023-01-11,Buy,168,257.84,43316.64
T100779,C10800,TSLA,2024-05-03,Buy,35,212.34,7431.91
T100780,C10712,MSFT,2021-08-21,Buy,193,315.54,60899.8
T100781,C10064,AMZN,2020-01-17,Buy,10,104.76,1047.61
T100782,C10400,TSLA,2022-03-02,Buy,133,228.71,30418.93
T100783,C10028,TSLA,2022-10-05,Sell,23,227.79,5239.06
T100784,C10358,TSLA,2021-03-09,Buy,172,225.02,38702.99
T100785,C10773,AAPL,2024-04-23,Sell,50,176.39,8819.61
T100786,C10313,AMZN,2023-09-17,Sell,198,108.2,21422.9
T100787,C10919,JNJ,2021-07-10,Sell,89,141.22,12568.4
T100788,C10174,MSFT,2020-07-16,Sell,149,228.53,34051.54
T100789,C10901,AAPL,2020-05-18,Sell,123,138.78,17070.03
T100790,C10436,JPM,2022-01-21,Sell,102,134.85,13755.16
T100791,C10039,AMZN,2025-03-24,Buy,180,98.25,17684.28
T100792,C10501,MSFT,2022-06-12,Sell,152,314.24,47764.68
T100793,C10440,JNJ,2020-11-16,Buy,102,156.97,16010.47
T100794,C10786,GOOGL,2021-03-23,Sell,9,133.36,1200.25
T100795,C10828,NVDA,2025-10-16,Sell,87,345.3,30040.96
T100796,C10623,TSLA,2025-12-05,Sell,70,173.77,12163.95
T100797,C10792,BRK.B,2021-11-05,Sell,42,316.08,13275.5
T100798,C10729,AMZN,2024-07-24,Sell,170,99.54,16921.45
T100799,C10398,AAPL,2023-12-11,Buy,110,151.86,16704.19
T100800,C10241,BRK.B,2021-05-06,Sell,64,315.27,20177.14
T100801,C10738,TSLA,2025-06-25,Buy,125,231.17,28895.76
T100802,C10470,AMZN,2020-02-03,Sell,131,117.68,15415.64
