client_id,age,income_bracket,risk_tolerance,investment_experience,join_date,country,tenure_days,account_balance,last_updated,trade_count,total_trade_value,avg_trade_value,std_trade_value,total_quantity,avg_quantity,total_transaction_value,transaction_count,deposit_ratio,avg_daily_trades,value_per_trade
C10134,59,Medium,Low,Advanced,2022-06-03,UK,1202,19637,2025-09-16 18:10:22.307473,105,2201944.14,20970.9,18257.97,10456,99.58,38360.0,8,0.12,0.08735440931780367,20970.896571428573
C10135,40,Medium,Very High,Intermediate,2022-01-10,USA,1346,5806,2025-09-16 18:10:22.308471,92,1764146.41,19175.5,15892.42,8360,90.87,28365.0,6,0.5,0.06835066864784546,19175.50445652174
C10136,42,Low,Low,Intermediate,2021-04-19,USA,1612,35909,2025-09-16 18:10:22.308471,93,1670202.5,17959.17,13760.91,8185,88.01,58555.0,7,0.43,0.057692307692307696,17959.166666666668
C10137,65,Medium,High,Advanced,2020-11-07,USA,1775,11352,2025-09-16 18:10:22.309468,115,2362047.83,20539.55,15480.1,10986,95.53,90607.0,17,0.53,0.0647887323943662,20539.546347826086
C10138,21,High,Low,Intermediate,2020-01-23,Germany,2064,36753,2025-09-16 18:10:22.310466,98,2075249.79,21176.02,15619.32,9903,101.05,128145.0,21,0.76,0.04748062015503876,21176.018265306124
C10139,40,High,Very High,Beginner,2025-08-16,UK,32,43577,2025-09-16 18:10:22.311219,82,1712710.12,20886.71,16983.61,7569,92.3,43577.0,1,1.0,2.5625,20886.708780487807
C10140,68,High,Medium,Beginner,2024-06-30,USA,444,26413,2025-09-16 18:10:22.312297,118,2385835.37,20218.94,16726.4,11058,93.71,26413.0,1,1.0,0.26576576576576577,20218.943813559323
C10141,22,High,High,Intermediate,2020-04-02,Germany,1994,10887,2025-09-16 18:10:22.312297,95,1944044.76,20463.63,17379.5,8914,93.83,25132.48,7,0.43,0.047642928786359076,20463.62905263158
C10142,44,Medium,Medium,Beginner,2020-05-26,Canada,1940,33998,2025-09-16 18:10:22.313296,107,1990162.19,18599.65,14711.95,10374,96.95,73289.0,12,0.5,0.05515463917525773,18599.64663551402
C10143,45,High,Low,Intermediate,2020-04-27,UK,1969,9840,2025-09-16 18:10:22.314290,80,1778229.78,22227.87,16460.64,8060,100.75,21736.0,4,1.0,0.04062976130015236,22227.87225
C10144,21,High,Medium,Beginner,2024-01-01,Australia,625,25245,2025-09-16 18:10:22.315293,113,2330083.55,20620.21,14499.35,11477,101.57,29347.0,2,0.5,0.1808,20620.208407079645
C10145,33,Medium,Low,Beginner,2021-11-28,Australia,1389,36712,2025-09-16 18:10:22.316291,99,2087928.48,21090.19,15612.16,9767,98.66,93820.0,14,0.64,0.07127429805615551,21090.186666666665
C10146,23,High,High,Beginner,2025-11-07,Japan,-51,19358,2025-09-16 18:10:22.316291,86,1898112.16,22071.07,15265.92,9309,108.24,19358.0,1,1.0,86.0,22071.071627906975
C10147,23,Medium,Very High,Beginner,2020-02-10,Germany,2046,21868,2025-09-16 18:10:22.317282,109,2296687.65,21070.53,15487.19,10628,97.5,24307.0,2,0.5,0.05327468230694037,21070.52889908257
C10148,35,High,Medium,Beginner,2021-05-20,Japan,1581,28393,2025-09-16 18:10:22.317282,113,2286103.76,20231.01,15155.86,11703,103.57,48376.0,6,0.5,0.07147375079063883,20231.006725663716
C10149,25,High,Very High,Advanced,2020-09-14,UK,1829,40857,2025-09-16 18:10:22.318283,110,2272171.94,20656.11,16319.97,10598,96.35,51812.0,4,0.75,0.06014215418261345,20656.108545454546
C10150,22,Medium,Low,Advanced,2024-07-02,Japan,442,25773,2025-09-16 18:10:22.318283,107,2251969.97,21046.45,16762.58,10592,98.99,25773.0,1,1.0,0.2420814479638009,21046.44831775701
C10151,66,Medium,Very High,Beginner,2024-06-04,Canada,470,30117,2025-09-16 18:10:22.319276,107,2219486.09,20742.86,15872.78,10453,97.69,30117.0,1,1.0,0.2276595744680851,20742.860654205608
C10152,50,Low,Low,Advanced,2023-08-15,Germany,764,18073,2025-09-16 18:10:22.319276,96,2116391.73,22045.75,16067.3,9408,98.0,33851.0,5,0.8,0.1256544502617801,22045.7471875
C10153,32,Medium,Medium,Advanced,2024-10-05,UK,347,44805,2025-09-16 18:10:22.320276,95,2164767.12,22787.02,17999.22,8955,94.26,44805.0,1,1.0,0.2737752161383285,22787.022315789476
C10154,38,Low,Very High,Intermediate,2022-01-10,Germany,1346,31640,2025-09-16 18:10:22.320276,105,2310750.21,22007.14,17058.93,10417,99.21,50816.0,7,0.43,0.07800891530460624,22007.144857142855
C10155,68,Medium,Very High,Advanced,2021-05-25,USA,1576,17872,2025-09-16 18:10:22.321274,117,2432002.09,20786.34,14833.37,11267,96.3,46170.0,7,0.71,0.07423857868020305,20786.34264957265
C10156,19,High,Medium,Advanced,2022-09-13,Germany,1100,14432,2025-09-16 18:10:22.321274,101,2032841.84,20127.15,13254.22,10572,104.67,43149.0,10,0.4,0.09181818181818181,20127.14693069307
C10157,57,High,Low,Intermediate,2024-02-25,Germany,570,12215,2025-09-16 18:10:22.322269,97,2275470.67,23458.46,19226.05,9968,102.76,31423.0,6,0.33,0.17017543859649123,23458.460515463918
C10158,31,Medium,High,Intermediate,2021-04-15,Japan,1616,30289,2025-09-16 18:10:22.323268,100,2042197.77,20421.98,14998.38,10100,101.0,42154.0,3,1.0,0.06188118811881188,20421.9777
C10159,66,Medium,Very High,Intermediate,2022-05-28,Germany,1208,40115,2025-09-16 18:10:22.323268,110,2487216.74,22611.06,16132.44,11878,107.98,73576.0,8,0.62,0.09105960264900662,22611.061272727275
C10160,61,High,High,Beginner,2020-03-26,Canada,2001,31023,2025-09-16 18:10:22.324263,101,2517195.05,24922.72,20284.66,10375,102.72,42354.0,5,0.4,0.050474762618690654,24922.72326732673
C10161,43,High,High,Intermediate,2022-08-01,USA,1143,15290,2025-09-16 18:10:22.324263,107,2506250.45,23422.9,15761.43,11197,104.64,38756.4,9,0.22,0.09361329833770779,23422.90140186916
C10162,45,Low,Very High,Beginner,2024-02-14,Germany,581,10353,2025-09-16 18:10:22.325260,103,2145813.61,20833.14,16192.26,10532,102.25,12108.0,2,0.5,0.17728055077452667,20833.141844660193
C10163,35,Medium,Medium,Intermediate,2021-11-11,Canada,1406,47271,2025-09-16 18:10:22.325260,112,2719930.22,24285.09,16490.91,12578,112.3,70237.0,6,0.83,0.07965860597439545,24285.09125
C10164,38,High,Medium,Advanced,2023-10-04,Japan,714,41410,2025-09-16 18:10:22.326257,87,1731149.04,19898.26,16294.33,8301,95.41,41410.0,1,1.0,0.12184873949579832,19898.26482758621
C10165,64,High,High,Advanced,2024-06-21,USA,453,26261,2025-09-16 18:10:22.326257,97,1806941.56,18628.26,14701.22,8972,92.49,30733.0,2,0.5,0.2141280353200883,18628.26350515464
C10166,70,Low,High,Intermediate,2020-10-18,UK,1795,29866,2025-09-16 18:10:22.327964,97,1831493.24,18881.37,14549.24,9178,94.62,62111.0,7,0.71,0.05403899721448468,18881.373608247424
C10167,70,Low,Low,Beginner,2022-03-02,Germany,1295,25990,2025-09-16 18:10:22.329014,93,2102624.71,22608.87,19145.95,9472,101.85,25990.0,1,1.0,0.07181467181467181,22608.867849462364
C10168,21,High,High,Intermediate,2023-07-23,Japan,787,15902,2025-09-16 18:10:22.329014,110,2271240.14,20647.64,18011.43,10634,96.67,19439.0,2,1.0,0.1397712833545108,20647.637636363637
C10169,20,Medium,High,Intermediate,2025-03-12,Australia,189,17138,2025-09-16 18:10:22.330009,99,2040374.24,20609.84,16043.42,9781,98.8,18305.0,2,0.5,0.5238095238095238,20609.840808080808
C10170,28,High,Very High,Beginner,2020-08-25,Japan,1849,47269,2025-09-16 18:10:22.330009,97,2078650.27,21429.38,15886.11,10017,103.27,62938.0,4,0.75,0.052460789616008655,21429.384226804123
C10171,19,High,Low,Intermediate,2025-05-16,Japan,124,13472,2025-09-16 18:10:22.331006,86,1978861.71,23010.02,16029.2,8977,104.38,13472.0,1,1.0,0.6935483870967742,23010.01988372093
C10172,45,High,Medium,Beginner,2021-07-19,UK,1521,13025,2025-09-16 18:10:22.331006,105,2028271.38,19316.87,14157.31,10232,97.45,13426.0,2,0.5,0.06903353057199212,19316.870285714285
C10173,33,Medium,Medium,Advanced,2025-09-09,Canada,8,25544,2025-09-16 18:10:22.332004,106,2118936.11,19989.96,16131.69,9546,90.06,25544.0,1,1.0,13.25,19989.96330188679
C10174,28,Medium,Very High,Beginner,2021-11-12,Australia,1405,47748,2025-09-16 18:10:22.332004,99,1890157.89,19092.5,14900.97,9664,97.62,48348.0,2,0.5,0.0704626334519573,19092.503939393937
C10175,56,High,High,Beginner,2021-09-09,Japan,1469,24417,2025-09-16 18:10:22.333001,104,2364125.18,22731.97,16782.68,10758,103.44,35611.0,6,0.33,0.07079646017699115,22731.972884615385
C10176,58,Low,Medium,Advanced,2023-04-12,Germany,889,18029,2025-09-16 18:10:22.333001,130,3054107.87,23493.14,17575.9,14418,110.91,18029.0,1,1.0,0.14623172103487064,23493.137461538463
C10177,64,High,Medium,Intermediate,2023-11-06,UK,681,25752,2025-09-16 18:10:22.333998,94,2177354.57,23163.35,16287.04,10501,111.71,53036.0,8,0.62,0.13803230543318648,23163.346489361702
C10178,47,High,Low,Advanced,2021-06-25,Germany,1545,44287,2025-09-16 18:10:22.334997,113,2323344.83,20560.57,16755.32,10713,94.81,84377.0,13,0.38,0.07313915857605179,20560.57371681416
C10179,18,Medium,Medium,Intermediate,2023-02-18,Canada,942,33174,2025-09-16 18:10:22.334997,90,1960227.73,21780.31,17125.57,9394,104.38,33174.0,1,1.0,0.09554140127388536,21780.30811111111
C10180,67,Low,Very High,Advanced,2024-02-04,Japan,591,15349,2025-09-16 18:10:22.335993,100,1802786.94,18027.87,11939.57,9722,97.22,32335.0,4,0.75,0.1692047377326565,18027.8694
C10181,69,Low,High,Beginner,2024-11-17,Australia,304,24421,2025-09-16 18:10:22.335993,101,2229580.93,22075.06,16270.58,10740,106.34,28364.0,3,0.67,0.33223684210526316,22075.05871287129
C10182,29,Medium,Very High,Advanced,2023-12-01,Canada,656,36321,2025-09-16 18:10:22.336990,99,2108234.96,21295.3,15333.27,10390,104.95,45909.0,7,0.43,0.15091463414634146,21295.302626262626
C10183,57,Medium,Medium,Beginner,2021-03-20,Germany,1642,40164,2025-09-16 18:10:22.336990,100,2121519.69,21215.2,15590.06,10363,103.63,44563.0,4,0.5,0.06090133982947625,21215.1969
C10184,69,High,High,Beginner,2022-11-10,Canada,1042,47483,2025-09-16 18:10:22.337988,86,1843223.91,21432.84,17139.5,8910,103.6,65479.0,7,0.57,0.08253358925143954,21432.836162790696
C10185,23,High,Medium,Beginner,2022-02-19,USA,1306,13446,2025-09-16 18:10:22.337988,97,2223177.64,22919.36,14999.32,10537,108.63,44787.0,7,0.71,0.07427258805513016,22919.357113402064
C10186,40,Low,Medium,Intermediate,2023-08-01,Canada,778,39880,2025-09-16 18:10:22.338985,104,1962785.31,18872.94,13705.33,9612,92.42,62657.0,8,0.38,0.13367609254498714,18872.935673076925
C10187,46,Low,Very High,Intermediate,2021-08-20,USA,1489,5516,2025-09-16 18:10:22.339983,89,1708373.68,19195.21,13320.92,9051,101.7,60533.2,14,0.57,0.05977165883143049,19195.20988764045
C10188,50,High,Medium,Beginner,2024-08-18,Australia,395,22060,2025-09-16 18:10:22.339983,88,1680477.56,19096.34,14982.95,8565,97.33,41769.0,6,0.67,0.22278481012658227,19096.33590909091
C10189,25,High,Very High,Advanced,2023-11-04,UK,683,13747,2025-09-16 18:10:22.340980,92,2044644.4,22224.4,16349.99,9415,102.34,31279.0,4,0.75,0.13469985358711567,22224.395652173913
C10190,18,High,High,Intermediate,2022-02-22,Germany,1303,30987,2025-09-16 18:10:22.340980,101,1848864.44,18305.59,13693.72,9510,94.16,59046.0,7,0.43,0.07751343054489639,18305.588514851486
C10191,50,High,High,Advanced,2022-04-11,USA,1255,48041,2025-09-16 18:10:22.341978,101,2573908.84,25484.25,20039.15,10503,103.99,64137.0,3,1.0,0.0804780876494024,25484.245940594057
C10192,44,Low,High,Beginner,2023-05-07,Germany,864,23953,2025-09-16 18:10:22.341978,111,2767017.65,24928.09,17928.65,12128,109.26,27612.0,2,0.5,0.1284722222222222,24928.086936936936
C10193,62,High,Medium,Advanced,2021-04-24,Germany,1607,48344,2025-09-16 18:10:22.342975,100,2155443.83,21554.44,16741.16,9791,97.91,64438.0,6,0.33,0.06222775357809583,21554.4383
C10194,48,Medium,Low,Advanced,2022-09-11,USA,1102,43439,2025-09-16 18:10:22.344464,89,1874630.92,21063.27,14044.69,9295,104.44,71307.0,11,0.36,0.08076225045372051,21063.268764044944
C10195,60,High,High,Advanced,2021-03-16,Japan,1646,14484,2025-09-16 18:10:22.345043,92,2146688.13,23333.57,13586.65,10695,116.25,60072.0,14,0.5,0.05589307411907655,23333.56663043478
C10196,20,Low,High,Advanced,2021-07-18,Canada,1522,36874,2025-09-16 18:10:22.345043,115,2781301.55,24185.23,17933.27,12822,111.5,63053.0,11,0.55,0.07555847568988174,24185.230869565217
C10197,58,High,Low,Intermediate,2023-03-16,USA,916,18636,2025-09-16 18:10:22.346080,96,1942011.57,20229.29,16683.82,8593,89.51,36619.0,4,1.0,0.10480349344978165,20229.287187500002
C10198,37,Low,Very High,Advanced,2025-03-25,Germany,176,29968,2025-09-16 18:10:22.347083,101,2408417.81,23845.72,18516.6,10849,107.42,35078.0,3,0.33,0.5738636363636364,23845.72089108911
C10199,23,Low,Medium,Beginner,2020-12-06,Australia,1746,46416,2025-09-16 18:10:22.347083,103,2256840.81,21911.08,17177.02,10537,102.3,69386.0,9,0.33,0.05899198167239404,21911.07582524272
C10200,44,Medium,Very High,Beginner,2024-03-11,Germany,555,24409,2025-09-16 18:10:22.348076,96,2012127.01,20959.66,17625.19,9298,96.85,26486.0,3,0.33,0.17297297297297298,20959.656354166666
C10201,54,Low,Low,Intermediate,2023-10-19,Germany,699,28377,2025-09-16 18:10:22.348076,119,2381472.48,20012.37,16800.54,11406,95.85,28377.0,1,1.0,0.17024320457796852,20012.373781512604
C10202,23,High,Medium,Advanced,2024-01-04,UK,622,36470,2025-09-16 18:10:22.349073,106,2492925.86,23518.17,16921.4,11316,106.75,58958.0,8,0.5,0.17041800643086816,23518.168490566037
C10203,43,Low,Low,Beginner,2021-02-27,Australia,1663,44623,2025-09-16 18:10:22.349073,95,1826752.33,19228.97,17204.93,8557,90.07,85181.0,8,0.75,0.057125676488274206,19228.971894736842
C10204,28,Medium,Medium,Advanced,2020-01-25,Germany,2062,9147,2025-09-16 18:10:22.350069,101,2326532.71,23034.98,17153.78,10393,102.9,12493.0,2,1.0,0.0489815712900097,23034.977326732675
C10205,61,High,High,Beginner,2025-10-21,Japan,-34,32920,2025-09-16 18:10:22.350069,89,1776385.91,19959.39,17080.26,8744,98.25,32920.0,1,1.0,89.0,19959.392247191012
C10206,50,High,Low,Intermediate,2020-08-23,UK,1851,14061,2025-09-16 18:10:22.351067,92,1810474.36,19679.07,16297.03,8247,89.64,35319.0,5,0.6,0.04970286331712588,19679.069130434782
C10207,32,High,Low,Intermediate,2020-11-23,Japan,1759,44561,2025-09-16 18:10:22.351067,93,1883315.93,20250.71,15683.7,8989,96.66,107624.0,18,0.5,0.052870949403069925,20250.70892473118
C10208,27,Low,Low,Advanced,2022-05-31,Canada,1205,8332,2025-09-16 18:10:22.352064,92,1985963.3,21586.56,15509.97,10096,109.74,10265.0,2,0.5,0.07634854771784233,21586.557608695653
C10209,28,Low,High,Intermediate,2024-02-18,USA,577,40126,2025-09-16 18:10:22.352064,82,1785964.61,21780.06,15415.55,8743,106.62,75335.0,6,0.83,0.14211438474870017,21780.056219512197
C10210,61,Low,Medium,Advanced,2023-11-19,Japan,668,44570,2025-09-16 18:10:22.353062,100,2289589.5,22895.9,18747.04,10217,102.17,60088.0,6,0.5,0.1497005988023952,22895.895
C10211,27,High,Medium,Advanced,2021-10-06,Japan,1442,5277,2025-09-16 18:10:22.354099,123,2590942.49,21064.57,16235.27,12323,100.19,43842.0,11,0.36,0.08529819694868239,21064.573089430894
C10212,21,Low,Medium,Intermediate,2025-04-17,Canada,153,14173,2025-09-16 18:10:22.354099,125,2754079.35,22032.63,16322.37,12743,101.94,16339.0,3,1.0,0.8169934640522876,22032.6348
C10213,22,High,Medium,Intermediate,2023-10-06,Japan,712,25565,2025-09-16 18:10:22.355100,107,2206810.68,20624.4,15308.57,11141,104.12,41913.0,6,0.5,0.1502808988764045,20624.398878504675
C10214,60,Low,Medium,Intermediate,2024-05-13,Australia,492,20819,2025-09-16 18:10:22.355100,100,2074910.07,20749.1,14886.35,10033,100.33,20819.0,1,1.0,0.2032520325203252,20749.1007
C10215,37,High,Low,Advanced,2020-10-09,Germany,1804,18156,2025-09-16 18:10:22.356097,108,2311565.62,21403.39,17214.93,10498,97.2,51505.0,14,0.71,0.0598669623059867,21403.38537037037
C10216,45,Medium,High,Advanced,2020-09-05,Germany,1838,48850,2025-09-16 18:10:22.356097,96,2069654.32,21558.9,17002.68,9930,103.44,79663.0,11,0.45,0.05223068552774755,21558.899166666666
C10217,47,High,Very High,Beginner,2024-02-01,USA,594,8020,2025-09-16 18:10:22.357098,105,2369277.35,22564.55,16195.46,10222,97.35,21324.0,4,0.5,0.17676767676767677,22564.54619047619
C10218,58,Low,Low,Advanced,2021-08-25,Japan,1484,11930,2025-09-16 18:10:22.357098,99,2198279.89,22204.85,15557.45,10360,104.65,40282.0,10,0.5,0.06671159029649595,22204.847373737375
C10219,57,Medium,Medium,Intermediate,2020-12-31,Japan,1721,13752,2025-09-16 18:10:22.358096,94,2146231.19,22832.25,15805.87,9862,104.91,40445.0,8,0.5,0.05461940732132481,22832.24670212766
C10220,41,Medium,Very High,Advanced,2025-02-13,Australia,216,15340,2025-09-16 18:10:22.359090,118,2306099.64,19543.22,14684.77,11524,97.66,15340.0,1,1.0,0.5462962962962963,19543.217288135595
C10221,41,Low,Very High,Beginner,2022-05-03,Australia,1233,25434,2025-09-16 18:10:22.359090,97,2232659.91,23017.11,18427.3,9969,102.77,67509.0,10,0.6,0.0786699107866991,23017.112474226804
C10222,37,Low,Low,Intermediate,2020-04-02,USA,1994,39882,2025-09-16 18:10:22.360093,109,2229485.4,20453.99,16122.05,10934,100.31,59774.0,4,0.75,0.054663991975927785,20453.994495412844
C10223,38,High,Low,Beginner,2022-09-05,USA,1108,42686,2025-09-16 18:10:22.361045,86,1799889.17,20928.94,14191.7,8823,102.59,71230.0,9,0.56,0.0776173285198556,20928.943837209303
C10224,66,Medium,Very High,Advanced,2020-10-04,Australia,1809,18610,2025-09-16 18:10:22.361045,113,2096897.84,18556.62,15310.74,10849,96.01,27205.0,5,0.4,0.06246545052515202,18556.618053097347
C10225,37,Low,High,Intermediate,2024-04-19,Australia,516,11219,2025-09-16 18:10:22.362043,102,2408966.27,23617.32,17039.35,10864,106.51,11219.0,1,1.0,0.19767441860465115,23617.31637254902
C10226,45,High,Low,Beginner,2023-05-22,Germany,849,21844,2025-09-16 18:10:22.363039,95,2048402.54,21562.13,15757.15,9560,100.63,23446.0,2,0.5,0.11189634864546526,21562.132
C10227,70,High,High,Beginner,2025-10-14,Australia,-27,27083,2025-09-16 18:10:22.363039,84,1724123.39,20525.28,17388.87,8095,96.37,27083.0,1,1.0,84.0,20525.27845238095
C10228,50,High,Very High,Intermediate,2024-03-25,Canada,541,47234,2025-09-16 18:10:22.364036,108,2247871.08,20813.62,16729.51,10161,94.08,63304.0,6,0.67,0.19963031423290203,20813.62111111111
C10229,60,High,Medium,Beginner,2025-09-04,Canada,13,37524,2025-09-16 18:10:22.364036,101,2349339.14,23260.78,17697.98,10441,103.38,37524.0,1,1.0,7.769230769230769,23260.783564356436
C10230,67,Low,Medium,Beginner,2020-10-14,UK,1799,38579,2025-09-16 18:10:22.365033,110,2190583.95,19914.4,15885.43,10549,95.9,44229.0,3,0.67,0.061145080600333516,19914.399545454547
C10231,23,Low,Low,Advanced,2023-10-28,USA,690,8123,2025-09-16 18:10:22.365033,106,2561941.84,24169.26,17730.58,11473,108.24,13686.0,3,0.67,0.1536231884057971,24169.26264150943
C10232,66,Medium,Very High,Intermediate,2022-09-11,USA,1102,5037,2025-09-16 18:10:22.366031,97,1783712.11,18388.78,13710.66,9099,93.8,41508.0,8,0.75,0.08802177858439202,18388.784639175257
C10233,67,Low,Very High,Intermediate,2025-11-24,USA,-68,16677,2025-09-16 18:10:22.366031,112,2360281.62,21073.94,16084.51,11331,101.17,16677.0,1,1.0,112.0,21073.94303571429
C10234,23,Medium,Low,Intermediate,2020-01-23,Japan,2064,9451,2025-09-16 18:10:22.367028,116,2361366.06,20356.6,14022.08,11546,99.53,48666.33,14,0.29,0.0562015503875969,20356.603965517243
C10235,21,Medium,High,Intermediate,2021-06-25,Germany,1545,34515,2025-09-16 18:10:22.367028,92,2102093.45,22848.84,17260.29,9998,108.67,70787.0,8,0.88,0.05954692556634304,22848.84184782609
C10236,61,High,Medium,Beginner,2024-10-11,Japan,341,8815,2025-09-16 18:10:22.368531,112,2307334.73,20601.2,16307.95,10867,97.03,10033.0,2,0.5,0.3284457478005865,20601.20294642857
C10237,39,Low,Very High,Intermediate,2021-11-12,UK,1405,27947,2025-09-16 18:10:22.368531,104,2001016.84,19240.55,16465.66,9823,94.45,37831.0,5,1.0,0.07402135231316725,19240.546538461538
C10238,34,Medium,High,Intermediate,2022-04-28,Australia,1238,9539,2025-09-16 18:10:22.369533,106,2482485.42,23419.67,14994.82,11837,111.67,37015.0,10,0.6,0.08562197092084006,23419.673773584906
C10239,20,High,Low,Advanced,2021-11-08,UK,1409,35616,2025-09-16 18:10:22.369533,92,2161162.69,23490.9,17519.02,9504,103.3,64991.0,9,0.33,0.06529453513129879,23490.898804347824
C10240,70,Low,High,Intermediate,2022-12-27,Germany,995,37464,2025-09-16 18:10:22.370530,121,2486100.78,20546.29,15708.35,12188,100.73,46814.0,5,0.4,0.12160804020100502,20546.287438016527
C10241,52,Low,Medium,Beginner,2021-07-08,Canada,1532,37140,2025-09-16 18:10:22.370530,90,1906780.65,21186.45,15112.38,9229,102.54,50761.0,5,0.6,0.0587467362924282,21186.451666666664
C10242,24,Low,High,Advanced,2023-11-05,Canada,682,43979,2025-09-16 18:10:22.371527,84,2018527.41,24030.09,16748.63,9674,115.17,48935.0,2,1.0,0.12316715542521994,24030.08821428571
C10243,20,Medium,Low,Intermediate,2021-01-02,UK,1719,22017,2025-09-16 18:10:22.371527,117,2443809.22,20887.26,15452.72,12143,103.79,22017.0,1,1.0,0.06806282722513089,20887.258290598293
C10244,61,High,High,Beginner,2023-06-11,USA,829,35061,2025-09-16 18:10:22.372525,95,2015255.84,21213.22,15370.81,10128,106.61,50636.0,3,1.0,0.11459589867310012,21213.219368421054
C10245,42,Low,Very High,Intermediate,2025-06-16,USA,93,26096,2025-09-16 18:10:22.372525,89,2118621.18,23804.73,18825.86,9471,106.42,31536.0,3,0.33,0.956989247311828,23804.732359550562
