client_id,date,type,amount,transaction_month
C10096,2023-10-14,Deposit,24062.0,2023-10
C10096,2023-12-31,Withdrawal,3549.0,2023-12
C10097,2023-10-22,Deposit,37841.0,2023-10
C10098,2020-02-16,Deposit,29051.0,2020-02
C10098,2025-07-20,Withdrawal,3317.0,2025-07
C10098,2024-04-03,Withdrawal,4659.0,2024-04
C10098,2024-11-01,Deposit,7966.0,2024-11
C10098,2022-07-11,Withdrawal,3181.0,2022-07
C10098,2023-12-31,Deposit,7426.0,2023-12
C10098,2022-09-20,Deposit,7649.0,2022-09
C10098,2024-04-15,Withdrawal,3908.0,2024-04
C10098,2021-12-02,Withdrawal,831.0,2021-12
C10098,2021-10-09,Deposit,289.0,2021-10
C10098,2024-12-15,Deposit,8447.0,2024-12
C10098,2020-05-03,Withdrawal,1882.0,2020-05
C10098,2020-03-07,Withdrawal,2250.0,2020-03
C10098,2021-06-20,Withdrawal,4997.0,2021-06
C10098,2022-07-23,Withdrawal,123.0,2022-07
C10098,2021-12-14,Deposit,3190.0,2021-12
C10098,2022-02-01,Withdrawal,3260.0,2022-02
C10099,2020-10-07,Deposit,35420.0,2020-10
C10099,2022-03-15,Deposit,6205.0,2022-03
C10099,2025-05-29,Deposit,5856.0,2025-05
C10099,2022-05-20,Withdrawal,1709.0,2022-05
C10099,2021-10-31,Withdrawal,3214.0,2021-10
C10099,2022-02-24,Withdrawal,3532.0,2022-02
C10099,2024-01-05,Withdrawal,2250.0,2024-01
C10099,2025-09-12,Withdrawal,502.0,2025-09
C10099,2025-07-20,Withdrawal,3945.0,2025-07
C10099,2023-03-18,Withdrawal,963.0,2023-03
C10099,2021-03-02,Deposit,5773.0,2021-03
C10100,2024-06-30,Deposit,24370.0,2024-06
C10101,2022-05-29,Deposit,5985.0,2022-05
C10102,2022-01-25,Deposit,7734.0,2022-01
C10102,2024-01-04,Withdrawal,3952.0,2024-01
C10102,2022-02-15,Withdrawal,2817.0,2022-02
C10103,2024-06-26,Deposit,39025.0,2024-06
C10103,2025-05-14,Deposit,9215.0,2025-05
C10103,2024-11-04,Withdrawal,2656.0,2024-11
C10103,2025-07-14,Withdrawal,4297.0,2025-07
C10103,2025-08-12,Withdrawal,2823.0,2025-08
C10104,2025-11-08,Deposit,26481.0,2025-11
C10105,2023-12-16,Deposit,25318.0,2023-12
C10105,2024-03-10,Withdrawal,1950.0,2024-03
C10105,2025-01-30,Withdrawal,3965.0,2025-01
C10106,2020-11-29,Deposit,34514.0,2020-11
C10106,2021-06-13,Deposit,4687.0,2021-06
C10106,2024-03-02,Deposit,7834.0,2024-03
C10106,2021-08-26,Deposit,7040.0,2021-08
C10106,2021-08-07,Withdrawal,4489.0,2021-08
C10106,2024-07-17,Deposit,5326.0,2024-07
C10106,2025-08-08,Withdrawal,3063.0,2025-08
C10106,2022-05-30,Withdrawal,3885.0,2022-05
C10106,2021-03-23,Withdrawal,3340.0,2021-03
C10106,2024-10-27,Deposit,3152.0,2024-10
C10106,2022-03-18,Withdrawal,2114.0,2022-03
C10106,2025-04-01,Deposit,2585.0,2025-04
C10106,2024-11-18,Deposit,5367.0,2024-11
C10106,2023-08-01,Deposit,3400.0,2023-08
C10107,2020-05-01,Deposit,37827.0,2020-05
C10107,2024-05-02,Withdrawal,3805.0,2024-05
C10107,2022-08-12,Deposit,5948.0,2022-08
C10107,2024-06-17,Withdrawal,2370.0,2024-06
C10107,2021-01-23,Deposit,7530.0,2021-01
C10107,2024-07-10,Withdrawal,4246.0,2024-07
C10107,2024-08-22,Deposit,3142.0,2024-08
C10107,2024-07-14,Deposit,600.0,2024-07
C10107,2023-06-08,Withdrawal,2113.0,2023-06
C10107,2022-01-27,Withdrawal,2405.0,2022-01
C10107,2024-10-29,Withdrawal,4225.0,2024-10
C10108,2024-10-24,Deposit,24161.0,2024-10
C10108,2025-04-13,Deposit,1766.0,2025-04
C10109,2020-11-14,Deposit,8899.0,2020-11
C10109,2023-12-27,Withdrawal,2343.0,2023-12
C10109,2020-12-11,Deposit,6368.0,2020-12
C10109,2022-12-31,Deposit,2016.0,2022-12
C10109,2023-07-20,Deposit,2764.0,2023-07
C10109,2021-10-23,Withdrawal,2114.0,2021-10
C10109,2021-12-21,Withdrawal,1989.0,2021-12
C10109,2025-03-05,Deposit,6055.0,2025-03
C10109,2024-03-04,Withdrawal,1716.0,2024-03
C10109,2023-06-25,Withdrawal,2843.0,2023-06
C10109,2024-05-02,Withdrawal,236.0,2024-05
C10109,2024-08-31,Deposit,4856.0,2024-08
C10109,2022-09-06,Deposit,8615.0,2022-09
C10109,2021-12-26,Withdrawal,3567.0,2021-12
C10109,2024-01-26,Deposit,3570.0,2024-01
C10109,2023-11-20,Deposit,2489.0,2023-11
C10109,2024-07-21,Withdrawal,2012.0,2024-07
C10109,2023-11-13,Withdrawal,579.0,2023-11
C10109,2022-08-07,Withdrawal,3768.0,2022-08
C10110,2023-06-28,Deposit,13847.0,2023-06
C10110,2023-11-09,Deposit,2202.0,2023-11
C10110,2025-08-07,Withdrawal,4941.0,2025-08
C10110,2024-05-04,Deposit,5449.0,2024-05
C10110,2025-02-10,Withdrawal,3516.0,2025-02
C10111,2020-07-11,Deposit,30624.0,2020-07
C10111,2021-05-22,Withdrawal,3646.0,2021-05
C10111,2024-06-13,Deposit,5597.0,2024-06
C10111,2021-05-14,Deposit,4695.0,2021-05
C10111,2022-09-12,Withdrawal,3698.0,2022-09
C10111,2022-07-24,Deposit,3768.0,2022-07
C10111,2021-06-12,Withdrawal,4083.0,2021-06
C10112,2025-10-20,Deposit,20724.0,2025-10
C10113,2021-09-16,Deposit,43653.0,2021-09
C10113,2023-12-19,Deposit,9189.0,2023-12
C10113,2022-01-28,Deposit,6424.0,2022-01
C10114,2024-12-27,Deposit,13381.0,2024-12
C10114,2025-02-20,Withdrawal,4760.0,2025-02
C10114,2025-07-01,Withdrawal,927.0,2025-07
C10114,2025-07-18,Deposit,9830.0,2025-07
C10114,2025-02-27,Withdrawal,3992.0,2025-02
C10114,2025-06-07,Withdrawal,3161.0,2025-06
C10115,2025-09-02,Deposit,38745.0,2025-09
C10116,2024-07-26,Deposit,48800.0,2024-07
C10117,2025-11-03,Deposit,25292.0,2025-11
C10118,2023-10-20,Deposit,41019.0,2023-10
C10119,2022-02-11,Deposit,41025.0,2022-02
C10119,2025-03-31,Deposit,6736.0,2025-03
C10119,2024-11-15,Deposit,5537.0,2024-11
C10119,2024-07-05,Deposit,6210.0,2024-07
C10119,2024-03-15,Withdrawal,1812.0,2024-03
C10119,2023-03-23,Deposit,8402.0,2023-03
C10119,2023-06-26,Deposit,2365.0,2023-06
C10119,2022-11-21,Withdrawal,2958.0,2022-11
C10119,2025-05-14,Deposit,5874.0,2025-05
C10119,2024-12-11,Deposit,8665.0,2024-12
C10119,2024-12-18,Withdrawal,4920.0,2024-12
C10119,2023-04-22,Withdrawal,293.0,2023-04
C10120,2024-09-07,Deposit,46088.0,2024-09
C10120,2025-07-28,Deposit,391.0,2025-07
C10120,2025-01-21,Withdrawal,2391.0,2025-01
C10121,2022-10-16,Deposit,40548.0,2022-10
C10121,2023-03-16,Withdrawal,1762.0,2023-03
C10121,2022-11-26,Deposit,492.0,2022-11
C10121,2022-12-24,Deposit,4818.0,2022-12
C10121,2023-09-20,Withdrawal,3756.0,2023-09
C10121,2025-05-23,Withdrawal,2754.0,2025-05
C10121,2025-03-10,Withdrawal,696.0,2025-03
C10121,2023-07-12,Deposit,6178.0,2023-07
C10122,2020-12-23,Deposit,36626.0,2020-12
C10122,2022-03-15,Withdrawal,992.0,2022-03
C10122,2024-10-02,Deposit,781.0,2024-10
C10122,2024-06-18,Deposit,6039.0,2024-06
C10122,2021-11-17,Withdrawal,690.0,2021-11
C10122,2025-04-09,Withdrawal,460.0,2025-04
C10122,2022-06-13,Deposit,8122.0,2022-06
C10122,2023-03-09,Withdrawal,2569.0,2023-03
C10122,2022-12-21,Deposit,9052.0,2022-12
C10122,2024-07-19,Withdrawal,4041.0,2024-07
C10122,2023-05-29,Withdrawal,3388.0,2023-05
C10122,2021-08-16,Deposit,3853.0,2021-08
C10122,2022-01-26,Withdrawal,2340.0,2022-01
C10122,2020-12-24,Withdrawal,3561.0,2020-12
C10122,2023-02-25,Withdrawal,2447.0,2023-02
C10122,2022-08-19,Withdrawal,4495.0,2022-08
C10122,2024-02-24,Withdrawal,2194.0,2024-02
C10122,2023-12-04,Withdrawal,4586.0,2023-12
C10123,2023-09-27,Deposit,12356.0,2023-09
C10123,2025-07-03,Withdrawal,1598.0,2025-07
C10123,2023-10-23,Deposit,1121.0,2023-10
C10123,2025-03-14,Deposit,3862.0,2025-03
C10123,2025-02-06,Deposit,768.0,2025-02
C10124,2025-09-09,Deposit,28818.0,2025-09
C10125,2022-11-21,Deposit,22807.0,2022-11
C10125,2023-01-09,Deposit,1940.0,2023-01
C10125,2025-02-08,Withdrawal,1252.0,2025-02
C10125,2024-11-10,Deposit,6485.0,2024-11
C10125,2023-12-18,Deposit,6824.0,2023-12
C10125,2023-06-02,Deposit,1369.0,2023-06
C10125,2025-04-26,Withdrawal,2009.0,2025-04
C10126,2025-07-06,Deposit,11424.0,2025-07
C10127,2020-06-10,Deposit,20158.0,2020-06
C10127,2023-05-11,Deposit,8359.0,2023-05
C10127,2022-07-25,Withdrawal,2477.0,2022-07
C10128,2020-11-01,Deposit,47539.0,2020-11
C10129,2021-06-18,Deposit,19774.0,2021-06
C10129,2023-04-30,Withdrawal,1136.0,2023-04
C10129,2022-12-31,Deposit,6554.0,2022-12
C10129,2021-09-30,Deposit,9379.0,2021-09
C10129,2023-11-16,Deposit,1793.0,2023-11
C10129,2023-12-12,Deposit,7960.0,2023-12
C10129,2025-09-08,Deposit,5029.0,2025-09
C10129,2025-09-06,Deposit,9974.0,2025-09
C10129,2024-01-21,Withdrawal,4868.0,2024-01
C10129,2025-06-26,Deposit,2299.0,2025-06
C10129,2024-09-04,Deposit,5591.0,2024-09
C10129,2021-11-03,Withdrawal,2879.0,2021-11
C10129,2022-09-18,Deposit,8805.0,2022-09
C10129,2021-07-03,Deposit,8982.0,2021-07
C10129,2023-08-07,Withdrawal,2853.0,2023-08
C10130,2022-03-14,Deposit,27765.0,2022-03
C10131,2023-09-08,Deposit,12106.0,2023-09
C10132,2021-09-10,Deposit,15267.0,2021-09
C10132,2022-10-02,Withdrawal,3858.0,2022-10
C10132,2023-11-20,Deposit,1736.0,2023-11
C10132,2023-09-24,Withdrawal,1143.0,2023-09
C10132,2021-10-28,Withdrawal,3086.0,2021-10
C10132,2023-04-21,Deposit,2250.0,2023-04
C10132,2025-06-26,Deposit,2620.0,2025-06
C10132,2023-08-28,Deposit,1780.0,2023-08
C10132,2021-12-26,Deposit,5709.0,2021-12
C10132,2021-11-21,Withdrawal,4860.0,2021-11
C10132,2024-08-30,Deposit,8682.0,2024-08
C10132,2023-05-16,Deposit,5655.0,2023-05
C10132,2022-06-24,Withdrawal,2498.0,2022-06
C10133,2020-01-23,Deposit,6426.0,2020-01
C10133,2022-06-23,Deposit,1071.0,2022-06
C10133,2020-07-04,Deposit,7184.0,2020-07
C10133,2023-04-06,Deposit,9306.0,2023-04
C10133,2024-07-04,Deposit,9063.0,2024-07
C10133,2020-11-16,Withdrawal,397.0,2020-11
C10133,2023-07-25,Withdrawal,1225.0,2023-07
C10133,2025-09-10,Deposit,9952.0,2025-09
C10133,2023-02-18,Withdrawal,1152.0,2023-02
C10133,2022-11-22,Deposit,1744.0,2022-11
C10133,2023-11-06,Deposit,8321.0,2023-11
C10133,2020-10-30,Withdrawal,4323.0,2020-10
C10133,2025-02-19,Withdrawal,1630.0,2025-02
C10133,2024-01-24,Withdrawal,1907.0,2024-01
C10133,2023-03-22,Withdrawal,4879.0,2023-03
C10133,2024-12-18,Withdrawal,4807.0,2024-12
C10133,2024-07-26,Withdrawal,930.0,2024-07
C10133,2022-08-28,Withdrawal,2396.0,2022-08
C10133,2025-01-08,Withdrawal,4847.0,2025-01
C10134,2022-06-03,Deposit,19637.0,2022-06
C10134,2022-11-08,Withdrawal,2125.0,2022-11
C10134,2025-01-26,Withdrawal,4981.0,2025-01
C10134,2023-08-21,Withdrawal,3483.0,2023-08
C10134,2023-12-21,Withdrawal,3413.0,2023-12
C10134,2025-04-03,Withdrawal,2420.0,2025-04
C10134,2025-02-10,Withdrawal,1726.0,2025-02
C10134,2024-03-27,Withdrawal,575.0,2024-03
C10135,2022-01-10,Deposit,5806.0,2022-01
C10135,2022-08-13,Withdrawal,1964.0,2022-08
C10135,2024-12-09,Deposit,8408.0,2024-12
C10135,2024-06-09,Withdrawal,422.0,2024-06
C10135,2023-08-22,Deposit,8053.0,2023-08
C10135,2024-01-25,Withdrawal,3712.0,2024-01
C10136,2021-04-19,Deposit,35909.0,2021-04
C10136,2023-04-03,Deposit,9620.0,2023-04
C10136,2023-05-08,Withdrawal,4722.0,2023-05
C10136,2024-05-06,Withdrawal,1392.0,2024-05
C10136,2023-02-24,Deposit,1691.0,2023-02
C10136,2022-02-19,Withdrawal,4727.0,2022-02
C10136,2025-06-29,Withdrawal,494.0,2025-06
C10137,2020-11-07,Deposit,11352.0,2020-11
C10137,2022-03-10,Withdrawal,2596.0,2022-03
C10137,2023-10-28,Deposit,7090.0,2023-10
C10137,2023-05-27,Deposit,7849.0,2023-05
C10137,2021-02-04,Deposit,3692.0,2021-02
C10137,2021-01-06,Withdrawal,4755.0,2021-01
C10137,2024-10-28,Deposit,9401.0,2024-10
C10137,2024-03-16,Deposit,2998.0,2024-03
C10137,2024-05-28,Withdrawal,4778.0,2024-05
C10137,2021-05-20,Deposit,2102.0,2021-05
C10137,2023-04-24,Deposit,6192.0,2023-04
C10137,2024-05-24,Withdrawal,2567.0,2024-05
C10137,2021-03-07,Withdrawal,3648.0,2021-03
C10137,2021-06-25,Withdrawal,4823.0,2021-06
C10137,2025-07-27,Withdrawal,2776.0,2025-07
C10137,2021-11-16,Deposit,9961.0,2021-11
C10137,2025-03-19,Withdrawal,4027.0,2025-03
C10138,2020-01-23,Deposit,36753.0,2020-01
C10138,2022-03-16,Deposit,6652.0,2022-03
C10138,2023-11-10,Withdrawal,3694.0,2023-11
C10138,2022-07-19,Deposit,4132.0,2022-07
C10138,2021-04-23,Withdrawal,4913.0,2021-04
C10138,2024-10-15,Deposit,5719.0,2024-10
C10138,2021-10-21,Deposit,9228.0,2021-10
C10138,2020-02-08,Deposit,1970.0,2020-02
C10138,2024-01-09,Deposit,1199.0,2024-01
C10138,2021-07-30,Deposit,981.0,2021-07
C10138,2020-12-28,Deposit,4984.0,2020-12
C10138,2023-02-18,Deposit,9304.0,2023-02
C10138,2023-11-29,Withdrawal,615.0,2023-11
C10138,2024-08-31,Deposit,9465.0,2024-08
C10138,2024-05-11,Deposit,5143.0,2024-05
C10138,2023-05-01,Deposit,2509.0,2023-05
C10138,2024-07-12,Withdrawal,4687.0,2024-07
C10138,2021-03-08,Deposit,236.0,2021-03
C10138,2024-06-19,Deposit,8650.0,2024-06
C10138,2022-03-25,Deposit,3617.0,2022-03
C10138,2025-08-25,Withdrawal,3694.0,2025-08
C10139,2025-08-16,Deposit,43577.0,2025-08
C10140,2024-06-30,Deposit,26413.0,2024-06
C10141,2020-04-02,Deposit,10887.0,2020-04
C10141,2025-06-06,Withdrawal,3658.0,2025-06
C10141,2021-05-18,Deposit,621.0,2021-05
C10141,2024-01-14,Withdrawal,4787.0,2024-01
C10141,2022-06-15,Withdrawal,2450.4,2022-06
C10141,2024-11-09,Withdrawal,490.0799999999999,2024-11
C10141,2020-09-30,Deposit,2239.0,2020-09
C10142,2020-05-26,Deposit,33998.0,2020-05
C10142,2024-01-28,Withdrawal,2521.0,2024-01
C10142,2022-09-09,Withdrawal,2005.0,2022-09
C10142,2021-04-03,Deposit,8337.0,2021-04
C10142,2024-05-27,Deposit,2050.0,2024-05
C10142,2021-08-29,Withdrawal,2039.0,2021-08
C10142,2023-09-15,Deposit,2561.0,2023-09
C10142,2023-04-12,Deposit,2863.0,2023-04
C10142,2021-10-15,Deposit,7982.0,2021-10
C10142,2025-02-16,Withdrawal,2673.0,2025-02
C10142,2023-09-22,Withdrawal,1858.0,2023-09
C10142,2021-06-30,Withdrawal,4402.0,2021-06
C10143,2020-04-27,Deposit,9840.0,2020-04
C10143,2024-02-18,Deposit,8566.0,2024-02
C10143,2024-04-27,Deposit,2201.0,2024-04
C10143,2024-08-25,Deposit,1129.0,2024-08
C10144,2024-01-01,Deposit,25245.0,2024-01
C10144,2024-08-03,Withdrawal,4102.0,2024-08
C10145,2021-11-28,Deposit,36712.0,2021-11
C10145,2025-07-02,Deposit,7050.0,2025-07
C10145,2025-04-10,Withdrawal,717.0,2025-04
C10145,2023-07-10,Deposit,9496.0,2023-07
C10145,2024-07-09,Withdrawal,4283.0,2024-07
C10145,2023-09-08,Withdrawal,109.0,2023-09
C10145,2025-06-12,Deposit,1844.0,2025-06
C10145,2022-01-30,Withdrawal,3770.0,2022-01
C10145,2023-01-17,Deposit,7401.0,2023-01
C10145,2023-09-08,Deposit,7580.0,2023-09
C10145,2024-07-30,Deposit,4195.0,2024-07
C10145,2023-06-30,Deposit,2883.0,2023-06
C10145,2025-03-12,Deposit,5402.0,2025-03
C10145,2023-11-16,Withdrawal,2378.0,2023-11
C10146,2025-11-07,Deposit,19358.0,2025-11
C10147,2020-02-10,Deposit,21868.0,2020-02
C10147,2025-02-18,Withdrawal,2439.0,2025-02
C10148,2021-05-20,Deposit,28393.0,2021-05
C10148,2025-04-30,Deposit,1575.0,2025-04
C10148,2025-05-06,Withdrawal,3756.0,2025-05
C10148,2024-05-19,Withdrawal,1382.0,2024-05
C10148,2025-03-09,Deposit,9674.0,2025-03
C10148,2023-03-23,Withdrawal,3596.0,2023-03
C10149,2020-09-14,Deposit,40857.0,2020-09
C10149,2025-04-18,Withdrawal,139.0,2025-04
C10149,2024-01-19,Deposit,9203.0,2024-01
C10149,2025-05-12,Deposit,1613.0,2025-05
C10150,2024-07-02,Deposit,25773.0,2024-07
C10151,2024-06-04,Deposit,30117.0,2024-06
C10152,2023-08-15,Deposit,18073.0,2023-08
C10152,2025-03-11,Deposit,958.0,2025-03
C10152,2025-04-17,Deposit,1218.0,2025-04
C10152,2024-04-22,Deposit,9207.0,2024-04
C10152,2025-06-28,Withdrawal,4395.0,2025-06
C10153,2024-10-05,Deposit,44805.0,2024-10
C10154,2022-01-10,Deposit,31640.0,2022-01
C10154,2023-10-13,Withdrawal,4519.0,2023-10
C10154,2024-03-01,Deposit,6214.0,2024-03
C10154,2023-02-17,Deposit,1084.0,2023-02
C10154,2024-02-13,Withdrawal,2374.0,2024-02
C10154,2024-05-28,Withdrawal,4093.0,2024-05
C10154,2023-10-08,Withdrawal,892.0,2023-10
C10155,2021-05-25,Deposit,17872.0,2021-05
C10155,2024-01-07,Deposit,4822.0,2024-01
C10155,2024-09-14,Deposit,8373.0,2024-09
C10155,2021-10-28,Withdrawal,847.0,2021-10
C10155,2023-07-09,Withdrawal,3985.0,2023-07
C10155,2024-09-02,Deposit,8296.0,2024-09
C10155,2021-07-05,Deposit,1975.0,2021-07
C10156,2022-09-13,Deposit,14432.0,2022-09
C10156,2024-09-30,Deposit,7880.0,2024-09
C10156,2024-02-08,Withdrawal,4547.0,2024-02
C10156,2024-01-16,Withdrawal,3590.0,2024-01
C10156,2024-11-21,Withdrawal,1094.0,2024-11
C10156,2022-11-26,Deposit,5904.0,2022-11
C10156,2024-02-03,Withdrawal,471.0,2024-02
C10156,2025-04-23,Withdrawal,2122.0,2025-04
C10156,2024-05-17,Deposit,1943.0,2024-05
C10156,2023-03-27,Withdrawal,1166.0,2023-03
C10157,2024-02-25,Deposit,12215.0,2024-02
C10157,2024-06-08,Withdrawal,4876.0,2024-06
C10157,2024-04-24,Withdrawal,1220.0,2024-04
C10157,2024-03-30,Deposit,7868.0,2024-03
C10157,2024-07-11,Withdrawal,1929.0,2024-07
C10157,2024-08-29,Withdrawal,3315.0,2024-08
C10158,2021-04-15,Deposit,30289.0,2021-04
C10158,2024-08-13,Deposit,7787.0,2024-08
C10158,2024-05-07,Deposit,4078.0,2024-05
C10159,2022-05-28,Deposit,40115.0,2022-05
C10159,2024-07-09,Withdrawal,4579.0,2024-07
C10159,2024-08-16,Deposit,6115.0,2024-08
C10159,2025-03-07,Deposit,9415.0,2025-03
C10159,2023-08-14,Deposit,3500.0,2023-08
C10159,2025-02-21,Withdrawal,1912.0,2025-02
C10159,2024-05-11,Withdrawal,1462.0,2024-05
C10159,2023-05-27,Deposit,6478.0,2023-05
C10160,2020-03-26,Deposit,31023.0,2020-03
C10160,2021-03-05,Deposit,5111.0,2021-03
C10160,2025-09-16,Withdrawal,1291.0,2025-09
C10160,2020-07-13,Withdrawal,3588.0,2020-07
C10160,2022-12-11,Withdrawal,1341.0,2022-12
C10161,2022-08-01,Deposit,15290.0,2022-08
C10161,2024-02-17,Withdrawal,4368.0,2024-02
C10161,2023-09-15,Withdrawal,1366.0,2023-09
C10161,2025-08-02,Deposit,4166.0,2025-08
C10161,2024-09-28,Withdrawal,4930.0,2024-09
C10161,2022-08-11,Withdrawal,393.0,2022-08
C10161,2025-08-25,Withdrawal,4659.0,2025-08
C10161,2024-02-23,Withdrawal,2962.0,2024-02
C10161,2024-12-24,Withdrawal,622.4000000000001,2024-12
C10162,2024-02-14,Deposit,10353.0,2024-02
C10162,2024-04-09,Withdrawal,1755.0,2024-04
C10163,2021-11-11,Deposit,47271.0,2021-11
C10163,2022-02-15,Deposit,8221.0,2022-02
C10163,2025-05-27,Deposit,7057.0,2025-05
C10163,2023-01-26,Deposit,1563.0,2023-01
C10163,2025-09-07,Withdrawal,3834.0,2025-09
C10163,2024-10-19,Deposit,2291.0,2024-10
C10164,2023-10-04,Deposit,41410.0,2023-10
C10165,2024-06-21,Deposit,26261.0,2024-06
C10165,2025-06-03,Withdrawal,4472.0,2025-06
C10166,2020-10-18,Deposit,29866.0,2020-10
C10166,2025-04-07,Deposit,4525.0,2025-04
C10166,2023-11-10,Withdrawal,1900.0,2023-11
C10166,2021-08-12,Deposit,6879.0,2021-08
C10166,2021-05-24,Deposit,9039.0,2021-05
C10166,2023-02-11,Withdrawal,2972.0,2023-02
C10166,2021-07-06,Deposit,6930.0,2021-07
C10167,2022-03-02,Deposit,25990.0,2022-03
C10168,2023-07-23,Deposit,15902.0,2023-07
C10168,2025-06-19,Deposit,3537.0,2025-06
C10169,2025-03-12,Deposit,17138.0,2025-03
C10169,2025-04-18,Withdrawal,1167.0,2025-04
C10170,2020-08-25,Deposit,47269.0,2020-08
C10170,2025-02-06,Deposit,9793.0,2025-02
C10170,2020-11-22,Deposit,4703.0,2020-11
C10170,2022-07-10,Withdrawal,1173.0,2022-07
C10171,2025-05-16,Deposit,13472.0,2025-05
C10172,2021-07-19,Deposit,13025.0,2021-07
C10172,2022-08-04,Withdrawal,401.0,2022-08
C10173,2025-09-09,Deposit,25544.0,2025-09
C10174,2021-11-12,Deposit,47748.0,2021-11
C10174,2023-05-24,Withdrawal,600.0,2023-05
C10175,2021-09-09,Deposit,24417.0,2021-09
C10175,2024-01-13,Withdrawal,1786.0,2024-01
C10175,2022-10-08,Deposit,2002.0,2022-10
C10175,2025-02-10,Withdrawal,1213.0,2025-02
C10175,2022-07-12,Withdrawal,4626.0,2022-07
C10175,2023-01-23,Withdrawal,1567.0,2023-01
C10176,2023-04-12,Deposit,18029.0,2023-04
C10177,2023-11-06,Deposit,25752.0,2023-11
C10177,2025-04-26,Withdrawal,3743.0,2025-04
C10177,2025-02-07,Withdrawal,2413.0,2025-02
C10177,2024-11-13,Withdrawal,2363.0,2024-11
C10177,2025-07-14,Deposit,7475.0,2025-07
C10177,2024-02-02,Deposit,4452.0,2024-02
C10177,2024-04-03,Deposit,2217.0,2024-04
C10177,2024-05-26,Deposit,4621.0,2024-05
C10178,2021-06-25,Deposit,44287.0,2021-06
C10178,2021-08-12,Withdrawal,1310.0,2021-08
C10178,2024-07-19,Withdrawal,3783.0,2024-07
C10178,2024-12-13,Withdrawal,485.0,2024-12
C10178,2024-10-12,Withdrawal,1979.0,2024-10
C10178,2022-10-10,Deposit,3895.0,2022-10
C10178,2022-02-28,Deposit,6488.0,2022-02
C10178,2025-04-30,Deposit,7354.0,2025-04
C10178,2023-09-03,Withdrawal,1048.0,2023-09
C10178,2024-12-25,Withdrawal,3235.0,2024-12
C10178,2025-01-02,Withdrawal,3307.0,2025-01
C10178,2025-03-12,Withdrawal,3284.0,2025-03
C10178,2022-01-11,Deposit,3922.0,2022-01
C10179,2023-02-18,Deposit,33174.0,2023-02
C10180,2024-02-04,Deposit,15349.0,2024-02
C10180,2024-04-14,Deposit,8301.0,2024-04
C10180,2025-07-30,Withdrawal,4378.0,2025-07
C10180,2024-04-27,Deposit,4307.0,2024-04
C10181,2024-11-17,Deposit,24421.0,2024-11
C10181,2025-01-04,Deposit,3160.0,2025-01
C10181,2024-11-21,Withdrawal,783.0,2024-11
C10182,2023-12-01,Deposit,36321.0,2023-12
C10182,2025-01-23,Deposit,5582.0,2025-01
C10182,2024-08-07,Withdrawal,172.0,2024-08
C10182,2024-09-06,Withdrawal,1194.0,2024-09
C10182,2023-12-07,Withdrawal,2014.0,2023-12
C10182,2025-04-01,Deposit,292.0,2025-04
C10182,2025-07-29,Withdrawal,334.0,2025-07
C10183,2021-03-20,Deposit,40164.0,2021-03
C10183,2025-01-05,Withdrawal,176.0,2025-01
C10183,2025-06-01,Deposit,745.0,2025-06
C10183,2023-10-29,Withdrawal,3478.0,2023-10
C10184,2022-11-10,Deposit,47483.0,2022-11
C10184,2023-01-28,Deposit,9681.0,2023-01
C10184,2024-06-30,Deposit,769.0,2024-06
C10184,2023-07-05,Withdrawal,2562.0,2023-07
C10184,2023-03-10,Withdrawal,763.0,2023-03
C10184,2023-08-12,Withdrawal,3752.0,2023-08
C10184,2024-03-30,Deposit,469.0,2024-03
C10185,2022-02-19,Deposit,13446.0,2022-02
C10185,2022-07-22,Deposit,7008.0,2022-07
C10185,2022-02-27,Deposit,5852.0,2022-02
C10185,2023-11-02,Withdrawal,4922.0,2023-11
C10185,2025-08-04,Withdrawal,4726.0,2025-08
C10185,2024-09-24,Deposit,6663.0,2024-09
C10185,2024-03-22,Deposit,2170.0,2024-03
C10186,2023-08-01,Deposit,39880.0,2023-08
C10186,2023-12-02,Withdrawal,3233.0,2023-12
C10186,2024-11-26,Withdrawal,2157.0,2024-11
C10186,2025-07-02,Withdrawal,4151.0,2025-07
C10186,2023-10-29,Withdrawal,2472.0,2023-10
C10186,2025-04-13,Withdrawal,3757.0,2025-04
C10186,2024-03-24,Deposit,3301.0,2024-03
C10186,2024-08-30,Deposit,3706.0,2024-08
C10187,2021-08-20,Deposit,5516.0,2021-08
C10187,2025-05-13,Withdrawal,3437.0,2025-05
C10187,2022-06-23,Withdrawal,1663.2,2022-06
C10187,2023-07-16,Deposit,140.0,2023-07
C10187,2025-08-07,Deposit,7907.0,2025-08
C10187,2025-05-08,Deposit,337.0,2025-05
C10187,2022-03-15,Withdrawal,782.0,2022-03
C10187,2023-03-27,Withdrawal,3150.0,2023-03
C10187,2022-01-12,Withdrawal,4434.0,2022-01
C10187,2022-08-22,Deposit,9992.0,2022-08
C10187,2022-03-19,Deposit,6944.0,2022-03
C10187,2023-06-10,Deposit,6553.0,2023-06
C10187,2025-03-06,Deposit,5655.0,2025-03
C10187,2025-07-14,Withdrawal,4023.0,2025-07
C10188,2024-08-18,Deposit,22060.0,2024-08
C10188,2024-12-02,Deposit,6451.0,2024-12
C10188,2025-03-28,Deposit,2994.0,2025-03
C10188,2025-05-29,Deposit,4828.0,2025-05
C10188,2025-02-11,Withdrawal,838.0,2025-02
